,TwitterHandle,Name,Date,TweetContent,ImageUrls,VideoUrls
4191,@RealMLBNews,MLB News,Mar 22,Photo: William Harridge Award 2004 American League Champions. #AmericanLeague #MLB #RedSox #Fenway #BostonStrong,['https://pbs.twimg.com/media/CeKi5pSW0AAoi7c.jpg'],['No Video']
4192,@KarenHolmesWard,Karen Holmes Ward,Mar 22,#Boston steps up security after #BrusselsAttack #WCVB #BostonStrong http://wcvb.com/news/boston-steps-up-security-in-wake-of-brussels-attacks/38632508…,['https://pbs.twimg.com/media/CeKK3N_W0AAhZV0.jpg'],['No Video']
4193,@davidnam,David Nam,No Date,No Tweet Contents,"['https://pbs.twimg.com/profile_images/1710772263157628928/JdAmX-_W_bigger.jpg', 'https://pbs.twimg.com/amplify_video_thumb/1729737463470731264/img/kfXfoFqbLrX5w8_5.jpg']",['https://pbs.twimg.com/amplify_video_thumb/1729737463470731264/img/kfXfoFqbLrX5w8_5.jpg']
4194,@kiwidankun,Dan Myers,Mar 22,Tim Lind at #fima2016 in #BostonStrong on regulatory data landscape. Great role up on the space,['https://pbs.twimg.com/media/CeKAmBgW4AA-l-N.jpg'],['No Video']
4195,@413Tweets,No Name,Mar 22,Help sick kids get the care they need. Please sponsor me for Walk for @BostonChildrens http://tinyurl.com/z7btotv  & RT  #BostonStrong,[],['No Video']
4196,@jinzilla20,Phil R,Mar 22,Just posted a 2.98 mi elliptical workout - #BostonStrong. http://rnkpr.com/ach8512 #Runkeeper,[],['No Video']
4197,@Diane_Sheehan,Diane Sheehan,Mar 22,Brussels & Paris went strong. #JeSuisParis #JeSuisBruxelles #BostonStrong Oh the humanity.,[],['No Video']
4198,@MaplePeakGroup,No Name,Mar 22,"@ #FIMA2016 in #BostonStrong
@collibra Stan's edict that ""All Business Users are #DataCitizens ""
#DataGovernance",['https://pbs.twimg.com/media/CeJ1TjLW4AAHIS4.jpg'],['No Video']
4199,@cliffbennett70,Cliff Bennett,Mar 22,13 days until #OpeningDay2016 #RedSox #RedSoxNation #BostonStrong #mlb #NoHelmetRequired… http://ln.is/www.instagram.com/p/oH0Mm…,[],['No Video']
4200,@BBlaw,Michael Bryant,Mar 22,Adrianne Haslet-Davis – #870-1 http://tombarnardpodcast.com/adrianne-haslet-davis-870-1/… #tombarnardpodcast via @radioTomBarnard @AdrianneHaslet #Bostonstrong,[],['No Video']
4201,@PicProjection,No Name,No Date,No Tweet Contents,['https://pbs.twimg.com/amplify_video_thumb/1728539830475173888/img/XY1f6u9o7XRhYkJY.jpg'],['https://pbs.twimg.com/amplify_video_thumb/1728539830475173888/img/XY1f6u9o7XRhYkJY.jpg']
4202,@ronnieisrunning,Ron McCracken,Mar 22,"https://youtu.be/0c5zoqyqWCY 6,102 days in a row. Just 27 days until the #BostonMarathon #BostonStrong #ellendegeneres",['https://pbs.twimg.com/card_img/1730237972111306752/3C8Yfmce.jpg'],['No Video']
4203,@WCVB,TV Boston,Mar 22,We are keeping the people of #Brussels in our thoughts after today's attacks. #BostonStrong http://bit.ly/1PohMmp,['https://pbs.twimg.com/media/CeJc5fwXIAA3ucq.jpg'],['No Video']
4204,@mommyprayers,Macy Trayor,Mar 22,"Just beyond devastated to wake up to news of Brussels attacks. As Bostonians, we know this all too well. #zaventem #BostonStrong",[],['No Video']
4205,@RizzCooke,Ꮢizz Cooke,Mar 22,The City Everyone Hates and Leaves Out. #BloodyBean #BostonStrong ,[],['No Video']
4207,@JennKent81,Jennifer Kent,Mar 21,And JG is going to co-captain the BMC team for the Boston Marathon #bostonstrong,['https://pbs.twimg.com/media/CeHzcppXIAAon49.jpg'],['No Video']
4208,@Onesstarr,No Name,Mar 21,Had a picture of @DougFlutie in my locker in middle school (local newspaper clipping) and just voted for him on @DancingABC. #BostonStrong,[],['No Video']
4209,@MissLeadiing_,No Name,Mar 21,"LIVE: Diablo lll! ""The Bored Stream!"" #BostonStrong [Day334] Road To 1.5k!",['https://pbs.twimg.com/card_img/1729286945350557696/_cNQ2BAy.jpg'],['No Video']
4210,@KellySchuberth,Kelly Schuberth,Mar 21,Time for @DougFlutie to take the stage with @Karina_Smirnoff! He’s dedicating his dance to #Boston. #BostonStrong #DWTS,[],['No Video']
4212,@kelly_ernest,Kelly Ernest,Mar 21,@DougFlutie danced to Sweet Caroline and dedicated to New England...you have my vote sir  #BostonStrong #TeamKutie,[],['No Video']
4213,@Kodiva22,Christmas Elf,Mar 21,@DancingABC @DWTSAllAccess @DougFlutie great job thanks for the dedication to home town #bostonstrong #DWTS #sweetcaroline,[],['No Video']
4214,@skinnykiss,Alicia Marie,Mar 21,Gotta love Doug Flutie #DWTS #BostonStrong #Patriots,[],['No Video']
4215,@paxbinky,No Name,Mar 21,#DWTS Sweet Caroline was written in honor of Caroline Kennedy. The Boston @RedSox play it every 7th inning stretch! #bostonstrong,[],['No Video']
4216,@catnapmattress@catnapmatt_ress,No Name,Mar 21,You go Doug Flutie...looking good on DWTS! @DougFlutie #bostonstrong #Patriots #BC,[],['No Video']
4217,@gaillamarche,Gail Lamarche,Mar 21,Love love love #bostonstrong,['https://pbs.twimg.com/media/CeHKZNAWAAAqfid.jpg'],['No Video']
4218,@GMA,Good Morning America,Mar 21,"Next up, @DougFlutie dedicates this to Boston with @Karina_Smirnoff. #BostonStrong #DWTS","['https://pbs.twimg.com/profile_images/1605211963096801282/3flU1i5o_bigger.jpg', 'https://pbs.twimg.com/media/CeHKxRIUsAA2nBL.jpg']",['No Video']
4219,@alyshafrank6,Alysha Frank,Mar 21,Awww @DougFlutie I love you!! #bostonstrong #sweetcaroline #dwts ,[],['No Video']
4220,@DWCaTrenaDelisa,Trena Delisa,Mar 21,"Let's get it Doug Flutie #BostonStrong
#DWTS #SweetCaroline — watching Dancing with the Stars",[],['No Video']
4222,@deweydelight,No Name,Mar 21,A personal favorite from my @Etsy shop #boston #bruins #bostonbruins #bostonstrong http://etsy.me/1sQ9A9u,[],['No Video']
4223,@DailyTravelTips,No Name,Mar 21,Room Report: Hilton Boston Logan Airport http://examiner.com/article/room-report-hilton-boston-logan-airport… via @examinercom #travel #bostonstrong @hilton,[],['No Video']
